InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDateTime,IsCancelled,IsProduct
541269,POST,POSTAGE,8,1/17/11 11:01,18.0,12626.0,Germany,2011-01-17 11:01:00,False,False
541405,POST,POSTAGE,5,1/17/11 15:17,18.0,12683.0,France,2011-01-17 15:17:00,False,False
541421,DOT,DOTCOM POSTAGE,1,1/17/11 17:44,449.52,,United Kingdom,2011-01-17 17:44:00,False,False
541422,DOT,DOTCOM POSTAGE,1,1/17/11 17:48,295.2,,United Kingdom,2011-01-17 17:48:00,False,False
541423,DOT,DOTCOM POSTAGE,1,1/17/11 17:54,235.48,,United Kingdom,2011-01-17 17:54:00,False,False
541424,DOT,DOTCOM POSTAGE,1,1/17/11 17:57,301.84,,United Kingdom,2011-01-17 17:57:00,False,False
541430,POST,POSTAGE,18,1/18/11 9:50,18.0,12356.0,Portugal,2011-01-18 09:50:00,False,False
541434,C2,CARRIAGE,1,1/18/11 10:22,50.0,14911.0,EIRE,2011-01-18 10:22:00,False,False
541480,POST,POSTAGE,1,1/18/11 12:05,18.0,12527.0,Germany,2011-01-18 12:05:00,False,False
541485,M,Manual,12,1/18/11 13:05,0.2,18118.0,United Kingdom,2011-01-18 13:05:00,False,False
541491,POST,POSTAGE,3,1/18/11 14:04,28.0,12510.0,Spain,2011-01-18 14:04:00,False,False
541495,DOT,DOTCOM POSTAGE,1,1/18/11 14:59,116.71,,United Kingdom,2011-01-18 14:59:00,False,False
541496,DOT,DOTCOM POSTAGE,1,1/18/11 15:00,101.0,,United Kingdom,2011-01-18 15:00:00,False,False
541497,DOT,DOTCOM POSTAGE,1,1/18/11 15:19,243.21,,United Kingdom,2011-01-18 15:19:00,False,False
541505,BANK CHARGES,Bank Charges,1,1/18/11 15:58,15.0,15939.0,United Kingdom,2011-01-18 15:58:00,False,False
541506,DOT,DOTCOM POSTAGE,1,1/18/11 16:05,118.33,,United Kingdom,2011-01-18 16:05:00,False,False
541507,DOT,DOTCOM POSTAGE,1,1/18/11 16:05,72.33,,United Kingdom,2011-01-18 16:05:00,False,False
541508,DOT,DOTCOM POSTAGE,1,1/18/11 16:06,152.92,,United Kingdom,2011-01-18 16:06:00,False,False
541516,DOT,DOTCOM POSTAGE,1,1/18/11 17:34,285.3,,United Kingdom,2011-01-18 17:34:00,False,False
541517,POST,POSTAGE,1,1/19/11 8:34,18.0,12665.0,Germany,2011-01-19 08:34:00,False,False
541564,M,Manual,10,1/19/11 11:38,0.38,16904.0,United Kingdom,2011-01-19 11:38:00,False,False
541567,POST,POSTAGE,3,1/19/11 11:51,18.0,12681.0,France,2011-01-19 11:51:00,False,False
541569,POST,POSTAGE,3,1/19/11 12:14,40.0,13520.0,Switzerland,2011-01-19 12:14:00,False,False
541584,DOT,DOTCOM POSTAGE,1,1/19/11 14:12,118.25,,United Kingdom,2011-01-19 14:12:00,False,False
541592,DOT,DOTCOM POSTAGE,1,1/19/11 15:08,470.12,,United Kingdom,2011-01-19 15:08:00,False,False
541607,POST,POSTAGE,1,1/20/11 9:53,29.43,,United Kingdom,2011-01-20 09:53:00,False,False
541631,POST,POSTAGE,6,1/20/11 10:48,18.0,12637.0,France,2011-01-20 10:48:00,False,False
541658,M,Manual,1,1/20/11 12:16,2.55,15529.0,United Kingdom,2011-01-20 12:16:00,False,False
541675,POST,POSTAGE,2,1/20/11 13:49,15.0,12402.0,Belgium,2011-01-20 13:49:00,False,False
541695,DOT,DOTCOM POSTAGE,1,1/20/11 18:01,334.16,,United Kingdom,2011-01-20 18:01:00,False,False
541696,DOT,DOTCOM POSTAGE,1,1/20/11 18:08,307.85,,United Kingdom,2011-01-20 18:08:00,False,False
541703,POST,POSTAGE,2,1/21/11 9:52,28.0,12594.0,Italy,2011-01-21 09:52:00,False,False
541756,POST,POSTAGE,2,1/21/11 11:42,40.0,12664.0,Finland,2011-01-21 11:42:00,False,False
541808,M,Manual,1,1/21/11 14:51,10.0,16210.0,United Kingdom,2011-01-21 14:51:00,False,False
541810,DOT,DOTCOM POSTAGE,1,1/21/11 15:00,157.08,,United Kingdom,2011-01-21 15:00:00,False,False
541811,DOT,DOTCOM POSTAGE,1,1/21/11 15:01,171.04,,United Kingdom,2011-01-21 15:01:00,False,False
541827,DOT,DOTCOM POSTAGE,1,1/21/11 17:05,403.81,,United Kingdom,2011-01-21 17:05:00,False,False
541830,DOT,DOTCOM POSTAGE,1,1/21/11 17:09,214.42,,United Kingdom,2011-01-21 17:09:00,False,False
541857,POST,POSTAGE,6,1/23/11 15:17,18.0,12727.0,France,2011-01-23 15:17:00,False,False
541869,DOT,DOTCOM POSTAGE,1,1/24/11 9:35,144.45,,United Kingdom,2011-01-24 09:35:00,False,False
541870,DOT,DOTCOM POSTAGE,1,1/24/11 9:39,105.71,,United Kingdom,2011-01-24 09:39:00,False,False
541871,DOT,DOTCOM POSTAGE,1,1/24/11 9:41,127.09,,United Kingdom,2011-01-24 09:41:00,False,False
541877,POST,POSTAGE,2,1/24/11 10:12,18.0,12559.0,Germany,2011-01-24 10:12:00,False,False
541878,DOT,DOTCOM POSTAGE,1,1/24/11 10:28,161.08,,United Kingdom,2011-01-24 10:28:00,False,False
541879,DOT,DOTCOM POSTAGE,1,1/24/11 10:31,80.46,,United Kingdom,2011-01-24 10:31:00,False,False
541962,POST,POSTAGE,2,1/24/11 12:58,18.0,12693.0,Germany,2011-01-24 12:58:00,False,False
541965,POST,POSTAGE,7,1/24/11 13:27,18.0,12625.0,Germany,2011-01-24 13:27:00,False,False
541969,DOT,DOTCOM POSTAGE,1,1/24/11 13:46,163.67,,United Kingdom,2011-01-24 13:46:00,False,False
541971,DOT,DOTCOM POSTAGE,1,1/24/11 13:48,124.16,,United Kingdom,2011-01-24 13:48:00,False,False
541979,C2,CARRIAGE,1,1/24/11 14:54,50.0,14911.0,EIRE,2011-01-24 14:54:00,False,False
541980,POST,POSTAGE,1,1/24/11 15:09,28.0,12421.0,Spain,2011-01-24 15:09:00,False,False
541983,M,Manual,1,1/24/11 15:47,15.0,15797.0,United Kingdom,2011-01-24 15:47:00,False,False
541991,POST,POSTAGE,2,1/25/11 9:11,15.0,12417.0,Belgium,2011-01-25 09:11:00,False,False
541993,DOT,DOTCOM POSTAGE,1,1/25/11 9:37,150.25,,United Kingdom,2011-01-25 09:37:00,False,False
541998,POST,POSTAGE,1,1/25/11 10:42,40.0,12348.0,Finland,2011-01-25 10:42:00,False,False
541999,DOT,DOTCOM POSTAGE,1,1/25/11 10:45,216.11,,United Kingdom,2011-01-25 10:45:00,False,False
542080,POST,POSTAGE,5,1/25/11 12:16,18.0,13815.0,Germany,2011-01-25 12:16:00,False,False
542115,DOT,DOTCOM POSTAGE,1,1/25/11 14:01,247.54,,United Kingdom,2011-01-25 14:01:00,False,False
542128,POST,POSTAGE,2,1/25/11 15:13,18.0,12609.0,Germany,2011-01-25 15:13:00,False,False
542132,POST,POSTAGE,2,1/25/11 15:59,18.0,12691.0,France,2011-01-25 15:59:00,False,False
542147,POST,POSTAGE,4,1/26/11 10:02,28.0,12782.0,Portugal,2011-01-26 10:02:00,False,False
542215,POST,POSTAGE,3,1/26/11 12:27,18.0,12472.0,Germany,2011-01-26 12:27:00,False,False
542229,POST,POSTAGE,1,1/26/11 13:38,18.0,12474.0,Germany,2011-01-26 13:38:00,False,False
542238,POST,POSTAGE,3,1/26/11 14:35,28.0,12591.0,Italy,2011-01-26 14:35:00,False,False
542252,DOT,DOTCOM POSTAGE,1,1/26/11 16:01,200.38,,United Kingdom,2011-01-26 16:01:00,False,False
542255,DOT,DOTCOM POSTAGE,1,1/26/11 16:43,246.37,,United Kingdom,2011-01-26 16:43:00,False,False
542278,C2,CARRIAGE,1,1/27/11 10:43,50.0,14911.0,EIRE,2011-01-27 10:43:00,False,False
542344,DOT,DOTCOM POSTAGE,1,1/27/11 11:30,200.33,,United Kingdom,2011-01-27 11:30:00,False,False
542369,POST,POSTAGE,1,1/27/11 13:08,18.0,12645.0,Germany,2011-01-27 13:08:00,False,False
542371,POST,POSTAGE,2,1/27/11 13:29,18.0,12468.0,Germany,2011-01-27 13:29:00,False,False
542375,POST,POSTAGE,2,1/27/11 13:42,18.0,12626.0,Germany,2011-01-27 13:42:00,False,False
542398,M,Manual,1,1/27/11 15:36,4.0,13174.0,United Kingdom,2011-01-27 15:36:00,False,False
542425,POST,POSTAGE,2,1/28/11 9:20,18.0,12574.0,France,2011-01-28 09:20:00,False,False
542433,POST,POSTAGE,2,1/28/11 10:45,18.0,12726.0,France,2011-01-28 10:45:00,False,False
542529,DCGS0055,,-1,1/28/11 13:08,0.0,,United Kingdom,2011-01-28 13:08:00,False,False
542531,DCGS0072,,-1,1/28/11 13:08,0.0,,United Kingdom,2011-01-28 13:08:00,False,False
542532,DCGS0074,,-1,1/28/11 13:09,0.0,,United Kingdom,2011-01-28 13:09:00,False,False
542535,POST,POSTAGE,3,1/28/11 13:37,18.0,12735.0,France,2011-01-28 13:37:00,False,False
542541,DCGS0069,OOH LA LA DOGS COLLAR,1,1/28/11 14:25,15.79,,United Kingdom,2011-01-28 14:25:00,False,False
542541,DOT,DOTCOM POSTAGE,1,1/28/11 14:25,223.89,,United Kingdom,2011-01-28 14:25:00,False,False
542582,DCGS0057,,-6,1/28/11 15:01,0.0,,United Kingdom,2011-01-28 15:01:00,False,False
542586,POST,POSTAGE,2,1/28/11 15:45,40.0,12377.0,Switzerland,2011-01-28 15:45:00,False,False
542621,POST,POSTAGE,3,1/31/11 9:05,18.0,12528.0,Germany,2011-01-31 09:05:00,False,False
542622,DCGS0003,BOXED GLASS ASHTRAY,1,1/31/11 9:09,2.46,,United Kingdom,2011-01-31 09:09:00,False,False
542622,DOT,DOTCOM POSTAGE,1,1/31/11 9:09,230.61,,United Kingdom,2011-01-31 09:09:00,False,False
542624,DOT,DOTCOM POSTAGE,1,1/31/11 9:48,188.88,,United Kingdom,2011-01-31 09:48:00,False,False
542625,DOT,DOTCOM POSTAGE,1,1/31/11 9:50,192.21,,United Kingdom,2011-01-31 09:50:00,False,False
542626,POST,POSTAGE,2,1/31/11 9:51,18.0,12720.0,Germany,2011-01-31 09:51:00,False,False
542648,POST,POSTAGE,5,1/31/11 11:46,18.0,12476.0,Germany,2011-01-31 11:46:00,False,False
542664,DOT,DOTCOM POSTAGE,1,1/31/11 12:14,157.76,,United Kingdom,2011-01-31 12:14:00,False,False
542713,POST,POSTAGE,7,1/31/11 13:27,18.0,12668.0,Germany,2011-01-31 13:27:00,False,False
542717,M,Manual,1,1/31/11 14:07,2.95,17580.0,United Kingdom,2011-01-31 14:07:00,False,False
542720,POST,POSTAGE,1,1/31/11 14:35,15.0,12778.0,Netherlands,2011-01-31 14:35:00,False,False
542735,POST,POSTAGE,3,1/31/11 15:36,18.0,12681.0,France,2011-01-31 15:36:00,False,False
542782,POST,POSTAGE,2,2/1/11 10:00,18.0,12712.0,Germany,2011-02-01 10:00:00,False,False
542794,DOT,DOTCOM POSTAGE,1,2/1/11 10:56,86.77,,United Kingdom,2011-02-01 10:56:00,False,False
542887,POST,POSTAGE,1,2/1/11 13:10,40.0,12373.0,Austria,2011-02-01 13:10:00,False,False
542894,POST,POSTAGE,2,2/1/11 13:45,15.0,12775.0,Netherlands,2011-02-01 13:45:00,False,False
542904,POST,POSTAGE,3,2/1/11 14:58,18.0,12682.0,France,2011-02-01 14:58:00,False,False
542905,POST,POSTAGE,1,2/1/11 15:11,28.0,12540.0,Spain,2011-02-01 15:11:00,False,False
542906,DOT,DOTCOM POSTAGE,1,2/1/11 15:12,189.59,,United Kingdom,2011-02-01 15:12:00,False,False
542911,POST,POSTAGE,1,2/1/11 15:41,40.0,12676.0,Sweden,2011-02-01 15:41:00,False,False
542922,POST,POSTAGE,2,2/2/11 9:06,18.0,12682.0,France,2011-02-02 09:06:00,False,False
542997,DOT,DOTCOM POSTAGE,1,2/2/11 12:16,108.75,,United Kingdom,2011-02-02 12:16:00,False,False
542998,DOT,DOTCOM POSTAGE,1,2/2/11 12:16,172.42,,United Kingdom,2011-02-02 12:16:00,False,False
542999,DOT,DOTCOM POSTAGE,1,2/2/11 12:16,142.29,,United Kingdom,2011-02-02 12:16:00,False,False
543000,DOT,DOTCOM POSTAGE,1,2/2/11 12:17,259.75,,United Kingdom,2011-02-02 12:17:00,False,False
543013,DOT,DOTCOM POSTAGE,1,2/2/11 13:35,174.12,,United Kingdom,2011-02-02 13:35:00,False,False
543017,M,Manual,1,2/2/11 14:17,15.0,13199.0,United Kingdom,2011-02-02 14:17:00,False,False
543027,POST,POSTAGE,1,2/2/11 14:51,40.0,12414.0,Austria,2011-02-02 14:51:00,False,False
543030,POST,POSTAGE,1,2/2/11 15:22,18.0,12437.0,France,2011-02-02 15:22:00,False,False
543037,POST,POSTAGE,1,2/2/11 16:01,40.0,12350.0,Norway,2011-02-02 16:01:00,False,False
543048,POST,POSTAGE,3,2/3/11 9:58,18.0,12600.0,Germany,2011-02-03 09:58:00,False,False
543055,POST,POSTAGE,4,2/3/11 10:41,28.0,12502.0,Spain,2011-02-03 10:41:00,False,False
543056,POST,POSTAGE,6,2/3/11 10:47,18.0,12471.0,Germany,2011-02-03 10:47:00,False,False
543097,DOT,DOTCOM POSTAGE,1,2/3/11 11:41,168.53,,United Kingdom,2011-02-03 11:41:00,False,False
543117,POST,POSTAGE,3,2/3/11 13:30,15.0,12464.0,Belgium,2011-02-03 13:30:00,False,False
543121,POST,POSTAGE,2,2/3/11 13:58,18.0,12662.0,Germany,2011-02-03 13:58:00,False,False
543134,M,Manual,1,2/3/11 15:28,15.0,15885.0,United Kingdom,2011-02-03 15:28:00,False,False
543171,DOT,DOTCOM POSTAGE,1,2/4/11 9:11,230.08,,United Kingdom,2011-02-04 09:11:00,False,False
543172,DOT,DOTCOM POSTAGE,1,2/4/11 9:11,164.46,,United Kingdom,2011-02-04 09:11:00,False,False
543178,C2,CARRIAGE,1,2/4/11 10:31,50.0,14911.0,EIRE,2011-02-04 10:31:00,False,False
543180,POST,POSTAGE,4,2/4/11 10:38,40.0,12410.0,Switzerland,2011-02-04 10:38:00,False,False
543182,DOT,DOTCOM POSTAGE,1,2/4/11 10:40,208.12,,United Kingdom,2011-02-04 10:40:00,False,False
543188,POST,POSTAGE,6,2/4/11 11:45,18.0,12567.0,France,2011-02-04 11:45:00,False,False
543200,DOT,DOTCOM POSTAGE,1,2/4/11 13:03,166.92,,United Kingdom,2011-02-04 13:03:00,False,False
543201,DOT,DOTCOM POSTAGE,1,2/4/11 13:03,212.04,,United Kingdom,2011-02-04 13:03:00,False,False
543345,DOT,DOTCOM POSTAGE,1,2/7/11 12:29,183.09,,United Kingdom,2011-02-07 12:29:00,False,False
543358,DCGSSBOY,BOYS PARTY BAG,1,2/7/11 14:04,3.29,,United Kingdom,2011-02-07 14:04:00,False,False
543358,DCGSSGIRL,GIRLS PARTY BAG,3,2/7/11 14:04,3.29,,United Kingdom,2011-02-07 14:04:00,False,False
543358,DOT,DOTCOM POSTAGE,1,2/7/11 14:04,218.26,,United Kingdom,2011-02-07 14:04:00,False,False
543387,POST,POSTAGE,10,2/8/11 9:41,15.0,14646.0,Netherlands,2011-02-08 09:41:00,False,False
543399,DOT,DOTCOM POSTAGE,1,2/8/11 11:07,171.42,,United Kingdom,2011-02-08 11:07:00,False,False
543450,DOT,DOTCOM POSTAGE,1,2/8/11 12:12,110.13,,United Kingdom,2011-02-08 12:12:00,False,False
543451,DOT,DOTCOM POSTAGE,1,2/8/11 12:13,179.29,,United Kingdom,2011-02-08 12:13:00,False,False
543459,POST,POSTAGE,2,2/8/11 13:28,18.0,12599.0,France,2011-02-08 13:28:00,False,False
543461,DOT,DOTCOM POSTAGE,1,2/8/11 13:35,153.71,,United Kingdom,2011-02-08 13:35:00,False,False
543467,DOT,DOTCOM POSTAGE,1,2/8/11 14:35,234.92,,United Kingdom,2011-02-08 14:35:00,False,False
543484,POST,POSTAGE,3,2/9/11 10:11,18.0,12721.0,France,2011-02-09 10:11:00,False,False
543492,POST,POSTAGE,1,2/9/11 10:41,18.0,12720.0,Germany,2011-02-09 10:41:00,False,False
543530,DOT,DOTCOM POSTAGE,1,2/9/11 12:46,213.15,,United Kingdom,2011-02-09 12:46:00,False,False
543532,DOT,DOTCOM POSTAGE,1,2/9/11 12:59,225.17,,United Kingdom,2011-02-09 12:59:00,False,False
543533,DOT,DOTCOM POSTAGE,1,2/9/11 13:00,254.08,,United Kingdom,2011-02-09 13:00:00,False,False
543537,POST,POSTAGE,1,2/9/11 13:50,15.0,12401.0,Belgium,2011-02-09 13:50:00,False,False
543541,POST,POSTAGE,6,2/9/11 14:44,28.0,12462.0,Spain,2011-02-09 14:44:00,False,False
543543,M,Manual,1,2/9/11 15:33,2.95,17843.0,United Kingdom,2011-02-09 15:33:00,False,False
543543,M,Manual,24,2/9/11 15:33,0.2,17843.0,United Kingdom,2011-02-09 15:33:00,False,False
543546,DOT,DOTCOM POSTAGE,1,2/9/11 16:52,206.15,,United Kingdom,2011-02-09 16:52:00,False,False
543550,POST,POSTAGE,1,2/10/11 9:43,18.0,12601.0,Germany,2011-02-10 09:43:00,False,False
543625,POST,POSTAGE,2,2/10/11 15:38,18.0,12583.0,France,2011-02-10 15:38:00,False,False
543629,DOT,DOTCOM POSTAGE,1,2/10/11 15:55,208.92,,United Kingdom,2011-02-10 15:55:00,False,False
543660,DOT,DOTCOM POSTAGE,1,2/11/11 10:40,248.48,,United Kingdom,2011-02-11 10:40:00,False,False
543732,DOT,DOTCOM POSTAGE,1,2/11/11 12:02,198.21,,United Kingdom,2011-02-11 12:02:00,False,False
543733,POST,POSTAGE,1,2/11/11 12:16,15.0,12395.0,Belgium,2011-02-11 12:16:00,False,False
543822,POST,POSTAGE,3,2/14/11 9:24,28.0,12507.0,Spain,2011-02-14 09:24:00,False,False
543826,DOT,DOTCOM POSTAGE,1,2/14/11 9:41,168.19,,United Kingdom,2011-02-14 09:41:00,False,False
543833,POST,POSTAGE,1,2/14/11 10:24,18.0,12476.0,Germany,2011-02-14 10:24:00,False,False
543899,C2,CARRIAGE,1,2/14/11 12:11,15.0,,EIRE,2011-02-14 12:11:00,False,False
543900,POST,POSTAGE,3,2/14/11 12:11,18.0,12621.0,Germany,2011-02-14 12:11:00,False,False
543909,DOT,DOTCOM POSTAGE,1,2/14/11 12:32,127.24,,United Kingdom,2011-02-14 12:32:00,False,False
543985,DOT,DOTCOM POSTAGE,1,2/15/11 9:44,138.5,,United Kingdom,2011-02-15 09:44:00,False,False
544069,POST,POSTAGE,2,2/15/11 14:17,18.0,12616.0,France,2011-02-15 14:17:00,False,False
544087,M,Manual,1,2/15/11 17:02,3.75,17530.0,United Kingdom,2011-02-15 17:02:00,False,False
544087,M,Manual,2,2/15/11 17:02,0.42,17530.0,United Kingdom,2011-02-15 17:02:00,False,False
544089,gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,1,2/15/11 17:51,16.67,,United Kingdom,2011-02-15 17:51:00,False,False
544089,DOT,DOTCOM POSTAGE,1,2/15/11 17:51,111.86,,United Kingdom,2011-02-15 17:51:00,False,False
544115,POST,POSTAGE,5,2/16/11 11:45,18.0,12727.0,France,2011-02-16 11:45:00,False,False
544157,POST,POSTAGE,2,2/16/11 12:46,18.0,12372.0,Denmark,2011-02-16 12:46:00,False,False
544186,DOT,DOTCOM POSTAGE,1,2/16/11 15:56,149.49,,United Kingdom,2011-02-16 15:56:00,False,False
544193,POST,POSTAGE,5,2/17/11 8:23,15.0,12431.0,Belgium,2011-02-17 08:23:00,False,False
544200,POST,POSTAGE,2,2/17/11 10:08,18.0,12494.0,France,2011-02-17 10:08:00,False,False
544201,DOT,DOTCOM POSTAGE,1,2/17/11 10:11,213.08,,United Kingdom,2011-02-17 10:11:00,False,False
544202,DOT,DOTCOM POSTAGE,1,2/17/11 10:29,143.04,,United Kingdom,2011-02-17 10:29:00,False,False
544203,POST,POSTAGE,3,2/17/11 10:30,15.0,12362.0,Belgium,2011-02-17 10:30:00,False,False
544204,DOT,DOTCOM POSTAGE,1,2/17/11 10:30,132.25,,United Kingdom,2011-02-17 10:30:00,False,False
544205,DOT,DOTCOM POSTAGE,1,2/17/11 10:31,207.79,,United Kingdom,2011-02-17 10:31:00,False,False
544206,DOT,DOTCOM POSTAGE,1,2/17/11 10:33,159.46,,United Kingdom,2011-02-17 10:33:00,False,False
544207,DOT,DOTCOM POSTAGE,1,2/17/11 10:34,185.83,,United Kingdom,2011-02-17 10:34:00,False,False
544208,DOT,DOTCOM POSTAGE,1,2/17/11 10:34,135.75,,United Kingdom,2011-02-17 10:34:00,False,False
544210,C2,CARRIAGE,1,2/17/11 11:01,50.0,14911.0,EIRE,2011-02-17 11:01:00,False,False
544281,POST,POSTAGE,1,2/17/11 12:23,18.0,12500.0,Germany,2011-02-17 12:23:00,False,False
544302,POST,POSTAGE,1,2/17/11 13:16,18.0,12654.0,Germany,2011-02-17 13:16:00,False,False
544323,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,2/17/11 15:51,25.0,,United Kingdom,2011-02-17 15:51:00,False,False
544323,DOT,DOTCOM POSTAGE,1,2/17/11 15:51,179.94,,United Kingdom,2011-02-17 15:51:00,False,False
544331,POST,POSTAGE,1,2/17/11 17:05,15.0,12455.0,Cyprus,2011-02-17 17:05:00,False,False
544355,POST,POSTAGE,5,2/18/11 10:53,18.0,12714.0,France,2011-02-18 10:53:00,False,False
544390,C2,CARRIAGE,1,2/18/11 11:36,50.0,14911.0,EIRE,2011-02-18 11:36:00,False,False
544399,POST,POSTAGE,1,2/18/11 12:28,28.0,12594.0,Italy,2011-02-18 12:28:00,False,False
544407,M,Manual,1,2/18/11 13:26,15.0,14606.0,United Kingdom,2011-02-18 13:26:00,False,False
544434,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,2/18/11 16:12,25.0,,United Kingdom,2011-02-18 16:12:00,False,False
544434,DOT,DOTCOM POSTAGE,1,2/18/11 16:12,149.02,,United Kingdom,2011-02-18 16:12:00,False,False
544464,M,Manual,4,2/20/11 14:38,0.85,17323.0,United Kingdom,2011-02-20 14:38:00,False,False
544474,POST,POSTAGE,1,2/21/11 9:52,15.0,12423.0,Belgium,2011-02-21 09:52:00,False,False
544483,POST,POSTAGE,5,2/21/11 10:53,18.0,12524.0,Germany,2011-02-21 10:53:00,False,False
544495,POST,POSTAGE,6,2/21/11 11:42,28.0,12766.0,Portugal,2011-02-21 11:42:00,False,False
544573,POST,POSTAGE,5,2/21/11 13:40,18.0,12621.0,Germany,2011-02-21 13:40:00,False,False
544578,M,Manual,1,2/21/11 14:04,320.69,12365.0,Cyprus,2011-02-21 14:04:00,False,False
544585,POST,POSTAGE,1,2/21/11 14:58,18.0,12523.0,France,2011-02-21 14:58:00,False,False
544598,DOT,DOTCOM POSTAGE,1,2/21/11 18:10,144.15,,United Kingdom,2011-02-21 18:10:00,False,False
544599,DCGSSBOY,BOYS PARTY BAG,1,2/21/11 18:15,3.29,,United Kingdom,2011-02-21 18:15:00,False,False
544599,DOT,DOTCOM POSTAGE,1,2/21/11 18:15,198.77,,United Kingdom,2011-02-21 18:15:00,False,False
544673,M,Manual,25,2/22/11 15:46,0.42,13421.0,United Kingdom,2011-02-22 15:46:00,False,False
544681,DOT,DOTCOM POSTAGE,1,2/22/11 16:28,140.19,,United Kingdom,2011-02-22 16:28:00,False,False
544684,DOT,DOTCOM POSTAGE,1,2/22/11 16:32,172.99,,United Kingdom,2011-02-22 16:32:00,False,False
544766,DOT,DOTCOM POSTAGE,1,2/23/11 11:09,136.38,,United Kingdom,2011-02-23 11:09:00,False,False
544767,DOT,DOTCOM POSTAGE,1,2/23/11 11:10,100.17,,United Kingdom,2011-02-23 11:10:00,False,False
544768,DOT,DOTCOM POSTAGE,1,2/23/11 11:10,134.04,,United Kingdom,2011-02-23 11:10:00,False,False
544770,DOT,DOTCOM POSTAGE,1,2/23/11 11:11,124.79,,United Kingdom,2011-02-23 11:11:00,False,False
544771,DOT,DOTCOM POSTAGE,1,2/23/11 11:12,137.33,,United Kingdom,2011-02-23 11:12:00,False,False
544772,DOT,DOTCOM POSTAGE,1,2/23/11 11:12,161.04,,United Kingdom,2011-02-23 11:12:00,False,False
544811,POST,POSTAGE,3,2/23/11 15:53,18.0,12471.0,Germany,2011-02-23 15:53:00,False,False
544812,DOT,DOTCOM POSTAGE,1,2/23/11 15:58,170.54,,United Kingdom,2011-02-23 15:58:00,False,False
544817,POST,POSTAGE,2,2/23/11 16:44,18.0,12437.0,France,2011-02-23 16:44:00,False,False
544819,M,Manual,6,2/23/11 17:15,5.0,12748.0,United Kingdom,2011-02-23 17:15:00,False,False
544886,POST,POSTAGE,1,2/24/11 11:42,40.0,12582.0,Finland,2011-02-24 11:42:00,False,False
544928,DOT,DOTCOM POSTAGE,1,2/24/11 18:07,189.91,,United Kingdom,2011-02-24 18:07:00,False,False
544933,POST,POSTAGE,6,2/25/11 8:44,18.0,12633.0,Germany,2011-02-25 08:44:00,False,False
544934,C2,CARRIAGE,1,2/25/11 9:01,50.0,13345.0,United Kingdom,2011-02-25 09:01:00,False,False
544996,POST,POSTAGE,2,2/25/11 11:53,18.0,12474.0,Germany,2011-02-25 11:53:00,False,False
545017,POST,POSTAGE,1,2/25/11 13:51,15.0,12361.0,Belgium,2011-02-25 13:51:00,False,False
545024,DOT,DOTCOM POSTAGE,1,2/25/11 14:38,79.67,,United Kingdom,2011-02-25 14:38:00,False,False
545025,DOT,DOTCOM POSTAGE,1,2/25/11 14:40,137.96,,United Kingdom,2011-02-25 14:40:00,False,False
545034,POST,POSTAGE,1,2/25/11 16:42,40.0,13493.0,Switzerland,2011-02-25 16:42:00,False,False
545051,POST,POSTAGE,1,2/27/11 11:58,18.0,12599.0,France,2011-02-27 11:58:00,False,False
545078,DOT,DOTCOM POSTAGE,1,2/28/11 10:15,147.49,,United Kingdom,2011-02-28 10:15:00,False,False
545084,POST,POSTAGE,2,2/28/11 10:55,40.0,12458.0,Switzerland,2011-02-28 10:55:00,False,False
545086,POST,POSTAGE,1,2/28/11 11:43,18.0,12678.0,France,2011-02-28 11:43:00,False,False
545105,POST,POSTAGE,6,2/28/11 11:58,18.0,12598.0,France,2011-02-28 11:58:00,False,False
545140,POST,POSTAGE,2,2/28/11 12:08,15.0,12464.0,Belgium,2011-02-28 12:08:00,False,False
545160,M,Manual,1,2/28/11 13:31,48.0,,United Kingdom,2011-02-28 13:31:00,False,False
545176,M,Manual,1,2/28/11 14:19,764.12,,United Kingdom,2011-02-28 14:19:00,False,False
545180,POST,POSTAGE,1,2/28/11 14:42,18.0,12728.0,France,2011-02-28 14:42:00,False,False
545181,POST,POSTAGE,1,2/28/11 14:45,18.0,12509.0,France,2011-02-28 14:45:00,False,False
545182,M,Manual,17,2/28/11 14:48,0.2,14046.0,United Kingdom,2011-02-28 14:48:00,False,False
545191,POST,POSTAGE,1,2/28/11 15:39,28.0,12811.0,Portugal,2011-02-28 15:39:00,False,False
545215,DOT,DOTCOM POSTAGE,1,2/28/11 16:47,265.19,,United Kingdom,2011-02-28 16:47:00,False,False
545216,DOT,DOTCOM POSTAGE,1,2/28/11 16:50,157.08,,United Kingdom,2011-02-28 16:50:00,False,False
